target_id,family,family_short,tier_id,tier_label,tier_name,scenario_id,scenario_tier,visibility,kind,difficulty,private_source,contract_source,steps,compiled_checks,component_action_refs,state_path_refs,page_refs,table_refs,event_refs,actor_refs,browser_steps,table_steps,upload_steps,relation_ops,browser_actions,step_modes,undeclared_symbols_total,compile_ok,compile_error,admissible
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_07_technician_cannot_dispatch_without_dispatcher_role,permission,private,scoring,,local,local,4,24,4,1,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_08_dispatcher_role_persists_after_reload,persistence,private,scoring,,local,local,3,21,2,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_09_ready_parts_persist_after_reload,persistence,private,scoring,,local,local,5,25,4,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_10_assign_after_ac_quote,journey,private,scoring,,local,local,8,39,8,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_11_dispatch_visit_sets_booking_dispatched,journey,private,scoring,,local,local,11,52,11,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_12_dispatch_requires_assignment_rejected,validation,private,scoring,,local,local,4,25,4,1,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_13_reset_clears_parts_and_dispatch_count,validation,private,scoring,,local,local,5,44,4,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_01_ac_quote_and_acceptance_journey,journey,private,scoring,,local,local,12,53,12,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_02_address_normalization,validation,private,scoring,,local,local,3,25,3,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_03_homeowner_cannot_assign_technician,permission,private,scoring,,local,local,7,39,7,1,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_04_dispatch_persists_after_reload,persistence,private,scoring,,local,local,12,58,11,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_05_invoice_requires_qa,permission,private,scoring,,local,local,4,29,4,1,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_06_full_quality_invoice_path,journey,private,scoring,,local,local,16,78,16,2,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_07_homeowner_approval_persists_after_reload,persistence,private,scoring,,local,local,4,27,3,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_08_permit_upload_replaces_existing_rows,upload,private,scoring,,local,local,5,36,4,1,0,0,0,0,0,0,2,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_09_dispatch_to_quality_page_persists,persistence,private,scoring,,local,local,4,26,3,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_10_invoice_rejected_after_permit_without_qa,validation,private,scoring,,local,local,5,34,5,1,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_11_quality_role_after_navigation_roundtrip,permission,private,scoring,,local,local,4,26,4,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_12_pass_qa_marks_ready_count,journey,private,scoring,,local,local,15,73,15,2,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_13_invoice_total_persists_after_reload,persistence,private,scoring,,local,local,17,77,16,1,0,0,0,0,1,0,1,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_14_quality_reset_returns_homeowner,validation,private,scoring,,local,local,4,50,3,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_15_pass_qa_rejected_without_dispatch,validation,private,scoring,,local,local,5,36,5,2,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_16_technician_cannot_dispatch_even_after_assignment,permission,private,scoring,,local,local,11,54,11,2,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_17_permit_table_order_after_reupload,upload,private,scoring,,local,local,6,38,4,1,0,1,0,0,0,1,2,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_18_qa_table_open_before_pass,core,private,scoring,,local,local,4,29,3,0,0,1,0,0,0,1,0,,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_19_homeowner_cannot_issue_invoice_after_qa,permission,private,scoring,,local,local,17,76,17,1,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_20_reset_after_invoice_clears_quality_state,validation,private,scoring,,local,local,17,102,16,3,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_21_ac_invoice_total_is_quote_plus_diagnostic,journey,private,scoring,,local,local,16,77,16,1,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_22_permit_count_survives_double_reload,persistence,private,scoring,,local,local,6,32,4,2,0,0,0,0,2,0,1,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_23_filter_all_restores_price_order,core,private,scoring,,local,local,4,28,3,0,0,1,0,0,0,1,0,,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_24_pro_accept_does_not_reopen_dispatched_visit,validation,private,scoring,,local,local,14,62,14,1,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_25_rework_flag_reopens_qa_after_invoice,journey,private,scoring,,local,local,17,88,17,3,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_26_rework_table_marks_parts_open,validation,private,scoring,,local,local,17,82,16,0,0,1,0,0,0,1,1,,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_27_supplement_rejected_before_rework_resolution,validation,private,scoring,,local,local,17,82,17,2,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_28_resolved_rework_supplement_total,journey,private,scoring,,local,local,19,105,19,3,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_29_ac_rework_supplement_total,journey,private,scoring,,local,local,19,103,19,1,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_30_homeowner_cannot_issue_supplement,permission,private,scoring,,local,local,20,100,20,1,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_31_release_packet_after_supplement,journey,private,scoring,,local,local,20,109,20,2,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_c,Tier C,Regulated,private_32_rework_state_survives_reload,persistence,private,scoring,,local,local,17,82,16,2,0,0,0,0,1,0,1,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_01_ac_quote_and_acceptance_journey,journey,private,scoring,,local,local,12,52,12,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_02_address_normalization,validation,private,scoring,,local,local,3,24,3,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_03_homeowner_cannot_assign_technician,permission,private,scoring,,local,local,7,38,7,1,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_04_dispatch_persists_after_reload,persistence,private,scoring,,local,local,12,57,11,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_05_invoice_requires_qa,permission,private,scoring,,local,local,4,28,4,1,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_06_full_quality_invoice_path,journey,private,scoring,,local,local,16,77,16,2,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_07_warranty_seal_full_journey,journey,private,scoring,D,local,local,25,117,23,5,0,1,0,0,0,1,3,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_08_claim_code_trim_uppercase,validation,private,scoring,,local,local,3,24,3,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_09_zero_mismatch_reconcile_path,upload,private,scoring,,local,local,5,35,5,2,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_10_warranty_rejected_without_invoice,validation,private,scoring,,local,local,5,33,5,1,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_11_full_warranty_table_cleared,journey,private,scoring,,local,local,23,103,22,0,0,1,0,0,0,1,2,,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_12_post_seal_material_upload_reopens_warranty,journey,private,scoring,,local,local,23,109,22,2,0,0,0,0,0,0,3,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_13_quote_and_claim_service_call_total,service,private,scoring,,local,local,7,38,7,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_14_materials_mismatch_persists_after_reload,persistence,private,scoring,,local,local,5,30,4,1,0,0,0,0,1,0,1,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_15_reset_clears_warranty_state,validation,private,scoring,,local,local,5,52,4,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_16_full_warranty_status_persists_reload,persistence,private,scoring,,local,local,23,104,22,2,0,0,0,0,1,0,2,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_17_warranty_reseal_after_clear_reupload,journey,private,scoring,,local,local,26,131,22,3,0,0,0,0,0,0,4,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_18_seal_blocked_without_claim,validation,private,scoring,,local,local,21,92,21,2,0,0,0,0,0,0,2,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_19_reconcile_mismatch_does_not_clear,upload,private,scoring,,local,local,5,34,5,2,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_20_claim_code_persists_after_reload,persistence,private,scoring,,local,local,4,25,3,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_21_double_quote_then_claim_service_call_count,service,private,scoring,,local,local,8,44,7,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_22_materials_table_three_row_order,upload,private,scoring,,local,local,5,32,4,1,0,1,0,0,0,1,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_23_warranty_score_after_claim_and_dispatch_only,core,private,scoring,,local,local,15,66,14,2,0,1,0,0,0,1,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_24_post_seal_mismatch_reopens_score,journey,private,scoring,,local,local,23,110,22,3,0,0,0,0,0,0,3,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_25_reset_clears_material_rows,validation,private,scoring,,local,local,5,53,4,2,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_26_ac_invoice_total_in_warranty_tier,journey,private,scoring,,local,local,16,76,16,1,0,0,0,0,0,0,1,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_27_dispatch_count_does_not_increment_without_parts,validation,private,scoring,,local,local,9,48,9,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_28_claims_manager_warranty_page_persists,persistence,private,scoring,,local,local,4,26,3,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_29_warranty_table_all_cleared_after_reload,persistence,private,scoring,,local,local,24,107,22,0,0,1,0,0,1,1,2,,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_30_materials_clear_reupload_replaces_mismatch,upload,private,scoring,,local,local,6,37,4,1,0,1,0,0,0,1,2,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_31_homeowner_cannot_preauth_claim,permission,private,scoring,,local,local,3,27,3,2,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_32_claim_after_quote_preserves_quote_amount,service,private,scoring,,local,local,7,39,7,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_33_seal_blocked_after_material_mismatch,validation,private,scoring,,local,local,22,95,22,2,0,0,0,0,0,0,2,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_34_post_seal_mismatch_persists_reload,persistence,private,scoring,,local,local,24,109,22,2,0,0,0,0,1,0,3,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_35_pro_accept_does_not_reopen_dispatched_visit,validation,private,scoring,,local,local,14,61,14,1,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_36_warranty_count_unchanged_after_blocked_second_seal,journey,private,scoring,,local,local,24,113,22,2,0,0,0,0,0,0,3,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_37_carrier_hold_reopens_claim_after_seal,journey,private,scoring,,local,local,23,114,23,3,0,0,0,0,0,0,2,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_38_carrier_hold_table_marks_claim_open,validation,private,scoring,,local,local,24,113,23,0,0,1,0,0,0,1,2,,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_39_reseal_rejected_without_customer_ack,validation,private,scoring,,local,local,25,125,25,2,0,0,0,0,0,0,2,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_40_claims_manager_cannot_customer_ack,permission,private,scoring,,local,local,4,28,4,2,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_41_customer_ack_then_reseal_counts,journey,private,scoring,,local,local,28,144,27,3,0,0,0,0,0,0,2,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_42_reopen_materials_after_reseal,journey,private,scoring,,local,local,29,155,28,3,0,0,0,0,0,0,2,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_43_reopen_materials_table_order,upload,private,scoring,,local,local,24,115,23,0,0,1,0,0,0,1,2,,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_44_hold_state_survives_reload,persistence,private,scoring,,local,local,24,114,23,3,0,0,0,0,1,0,2,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_45_reset_clears_reseal_counters,validation,private,scoring,,local,local,5,53,4,3,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_d,Tier D,Release stage,private_46_reseal_status_persists_after_reload,persistence,private,scoring,,local,local,29,144,27,3,0,0,0,0,1,0,2,equals,reload,,0,True,,True
