suite,suite_label,tier,target_label,model_tier,model_tier_label,model,model_label,batch,run_id,scenario_id,visibility,difficulty,expected_step_count,passed_until_step,first_failed_step,step_progress_until_failure,first_failed_action,first_failed_component,first_failed_actor,first_failure_group,first_failure_raw,first_failure_before_screenshot,first_failure_after_screenshot
homefix_hub,HomeFix Hub,D,HomeFix Hub D,M,Small,gpt54_nano,GPT-5.4 nano,20260514_homefix_cd_recalibrated2_f_10x,20260514-121823-46b0cc5e,private_38_carrier_hold_table_marks_claim_open,private,,48,7,8.0,0.1458333333333333,click,slot_today_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/M/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_nano/r04/20260514-121823-46b0cc5e/screenshots/private_38_carrier_hold_table_marks_claim_open/008-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/M/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_nano/r04/20260514-121823-46b0cc5e/screenshots/private_38_carrier_hold_table_marks_claim_open/008-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-130141-9a2b831f,private_38_carrier_hold_table_marks_claim_open,private,,48,43,44.0,0.8958333333333334,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r01/20260514-130141-9a2b831f/screenshots/private_38_carrier_hold_table_marks_claim_open/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r01/20260514-130141-9a2b831f/screenshots/private_38_carrier_hold_table_marks_claim_open/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-130314-f7be81fb,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r02/20260514-130314-f7be81fb/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r02/20260514-130314-f7be81fb/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-130600-e1096c80,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r05/20260514-130600-e1096c80/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r05/20260514-130600-e1096c80/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-130622-5c8256b6,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r06/20260514-130622-5c8256b6/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r06/20260514-130622-5c8256b6/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-130704-10eb3faf,private_38_carrier_hold_table_marks_claim_open,private,,48,43,44.0,0.8958333333333334,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r07/20260514-130704-10eb3faf/screenshots/private_38_carrier_hold_table_marks_claim_open/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r07/20260514-130704-10eb3faf/screenshots/private_38_carrier_hold_table_marks_claim_open/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-130725-9e532ad9,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r08/20260514-130725-9e532ad9/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r08/20260514-130725-9e532ad9/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-130847-9a3eb4cc,private_38_carrier_hold_table_marks_claim_open,private,,48,43,44.0,0.8958333333333334,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r09/20260514-130847-9a3eb4cc/screenshots/private_38_carrier_hold_table_marks_claim_open/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_sonnet46/r09/20260514-130847-9a3eb4cc/screenshots/private_38_carrier_hold_table_marks_claim_open/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_cd_recalibrated2_f_10x,20260514-130938-3afeae6a,private_38_carrier_hold_table_marks_claim_open,private,,48,43,44.0,0.8958333333333334,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r01/20260514-130938-3afeae6a/screenshots/private_38_carrier_hold_table_marks_claim_open/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r01/20260514-130938-3afeae6a/screenshots/private_38_carrier_hold_table_marks_claim_open/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_cd_recalibrated2_f_10x,20260514-130953-bdec2b81,private_38_carrier_hold_table_marks_claim_open,private,,48,23,24.0,0.4791666666666667,click,role_quality_manager_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r02/20260514-130953-bdec2b81/screenshots/private_38_carrier_hold_table_marks_claim_open/024-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r02/20260514-130953-bdec2b81/screenshots/private_38_carrier_hold_table_marks_claim_open/024-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_cd_recalibrated2_f_10x,20260514-131023-d9184748,private_38_carrier_hold_table_marks_claim_open,private,,48,43,44.0,0.8958333333333334,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r03/20260514-131023-d9184748/screenshots/private_38_carrier_hold_table_marks_claim_open/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r03/20260514-131023-d9184748/screenshots/private_38_carrier_hold_table_marks_claim_open/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_cd_recalibrated2_f_10x,20260514-131159-a756bce4,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r04/20260514-131159-a756bce4/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r04/20260514-131159-a756bce4/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_cd_recalibrated2_f_10x,20260514-131257-28ce8596,private_38_carrier_hold_table_marks_claim_open,private,,48,43,44.0,0.8958333333333334,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r05/20260514-131257-28ce8596/screenshots/private_38_carrier_hold_table_marks_claim_open/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r05/20260514-131257-28ce8596/screenshots/private_38_carrier_hold_table_marks_claim_open/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_cd_recalibrated2_f_10x,20260514-131258-31062a60,private_38_carrier_hold_table_marks_claim_open,private,,48,43,44.0,0.8958333333333334,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r06/20260514-131258-31062a60/screenshots/private_38_carrier_hold_table_marks_claim_open/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r06/20260514-131258-31062a60/screenshots/private_38_carrier_hold_table_marks_claim_open/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_cd_recalibrated2_f_10x,20260514-131610-19aca41b,private_38_carrier_hold_table_marks_claim_open,private,,48,43,44.0,0.8958333333333334,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r09/20260514-131610-19aca41b/screenshots/private_38_carrier_hold_table_marks_claim_open/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r09/20260514-131610-19aca41b/screenshots/private_38_carrier_hold_table_marks_claim_open/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_cd_recalibrated2_f_10x,20260514-131738-5207f7be,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r10/20260514-131738-5207f7be/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gemini_flash_latest/r10/20260514-131738-5207f7be/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-125208-f1bc65f6,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r01/20260514-125208-f1bc65f6/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r01/20260514-125208-f1bc65f6/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-125245-6450341b,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r03/20260514-125245-6450341b/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r03/20260514-125245-6450341b/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-125301-1e182c5d,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r04/20260514-125301-1e182c5d/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r04/20260514-125301-1e182c5d/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-125435-7a67dfe0,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r05/20260514-125435-7a67dfe0/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r05/20260514-125435-7a67dfe0/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-125712-13e86018,private_38_carrier_hold_table_marks_claim_open,private,,48,3,4.0,0.0625,click,select_leak_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r06/20260514-125712-13e86018/screenshots/private_38_carrier_hold_table_marks_claim_open/004-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r06/20260514-125712-13e86018/screenshots/private_38_carrier_hold_table_marks_claim_open/004-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-125721-c5f79cc0,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r07/20260514-125721-c5f79cc0/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r07/20260514-125721-c5f79cc0/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-125833-555cd6a4,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r08/20260514-125833-555cd6a4/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r08/20260514-125833-555cd6a4/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-125846-e48decce,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r09/20260514-125846-e48decce/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r09/20260514-125846-e48decce/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_cd_recalibrated2_f_10x,20260514-130040-e1ecfad1,private_38_carrier_hold_table_marks_claim_open,private,,48,1,2.0,0.0208333333333333,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r10/20260514-130040-e1ecfad1/screenshots/private_38_carrier_hold_table_marks_claim_open/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/T/20260514_homefix_cd_recalibrated2_f_10x/runs/gpt54_mini/r10/20260514-130040-e1ecfad1/screenshots/private_38_carrier_hold_table_marks_claim_open/002-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,F,Frontier,claude_opus46,Claude Opus 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-103440-3b9543d3,private_39_reseal_rejected_without_customer_ack,private,,50,43,44.0,0.86,click,seal_warranty_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r01/20260514-103440-3b9543d3/screenshots/private_39_reseal_rejected_without_customer_ack/044-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r01/20260514-103440-3b9543d3/screenshots/private_39_reseal_rejected_without_customer_ack/044-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,F,Frontier,claude_opus46,Claude Opus 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-103501-b386fb3a,private_39_reseal_rejected_without_customer_ack,private,,50,9,10.0,0.18,click,get_quote_button,,wrong state transition,assertion_state_piecewise_linear_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r02/20260514-103501-b386fb3a/screenshots/private_39_reseal_rejected_without_customer_ack/010-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r02/20260514-103501-b386fb3a/screenshots/private_39_reseal_rejected_without_customer_ack/010-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,F,Frontier,claude_opus46,Claude Opus 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-103743-0da582e2,private_39_reseal_rejected_without_customer_ack,private,,50,9,10.0,0.18,click,get_quote_button,,wrong state transition,assertion_state_delta,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r04/20260514-103743-0da582e2/screenshots/private_39_reseal_rejected_without_customer_ack/010-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r04/20260514-103743-0da582e2/screenshots/private_39_reseal_rejected_without_customer_ack/010-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,F,Frontier,claude_opus46,Claude Opus 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-103753-326ce20d,private_39_reseal_rejected_without_customer_ack,private,,50,9,10.0,0.18,click,get_quote_button,,wrong state transition,assertion_state_piecewise_linear_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r05/20260514-103753-326ce20d/screenshots/private_39_reseal_rejected_without_customer_ack/010-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r05/20260514-103753-326ce20d/screenshots/private_39_reseal_rejected_without_customer_ack/010-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,F,Frontier,claude_opus46,Claude Opus 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-103827-3dbfdc7c,private_39_reseal_rejected_without_customer_ack,private,,50,9,10.0,0.18,click,get_quote_button,,wrong state transition,assertion_state_piecewise_linear_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r06/20260514-103827-3dbfdc7c/screenshots/private_39_reseal_rejected_without_customer_ack/010-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r06/20260514-103827-3dbfdc7c/screenshots/private_39_reseal_rejected_without_customer_ack/010-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,F,Frontier,claude_opus46,Claude Opus 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-104048-6213bfc7,private_39_reseal_rejected_without_customer_ack,private,,50,9,10.0,0.18,click,get_quote_button,,wrong state transition,assertion_state_piecewise_linear_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r08/20260514-104048-6213bfc7/screenshots/private_39_reseal_rejected_without_customer_ack/010-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r08/20260514-104048-6213bfc7/screenshots/private_39_reseal_rejected_without_customer_ack/010-after.png
homefix_hub,HomeFix Hub,D,HomeFix Hub D,F,Frontier,claude_opus46,Claude Opus 4.6,20260514_homefix_cd_recalibrated2_f_10x,20260514-104057-2af291ea,private_39_reseal_rejected_without_customer_ack,private,,50,9,10.0,0.18,click,get_quote_button,,wrong state transition,assertion_state_piecewise_linear_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r09/20260514-104057-2af291ea/screenshots/private_39_reseal_rejected_without_customer_ack/010-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_d/cohorts/F/20260514_homefix_cd_recalibrated2_f_10x/runs/claude_opus46/r09/20260514-104057-2af291ea/screenshots/private_39_reseal_rejected_without_customer_ack/010-after.png
